sale_id,sale_rep_id,sale_date,car_model,sale_amount,commission_pct,sale_status,commission_amount
2790,7,2024-11-04,RAV4,27118.35,,Completed,0.0
2791,11,2024-11-06,Tundra,36631.67,0.05,Cancelled,1831.58
2792,20,2024-11-19,Tundra,42397.15,0.02,Completed,847.94
2793,3,2024-11-08,Tundra,37451.98,0.03,Pending,1123.56
2794,14,2024-11-19,Tundra,47911.2,0.02,Completed,958.22
2795,12,2024-11-13,Tundra,37869.31,,Completed,0.0
2796,1,2024-11-14,Corolla,21238.82,,Pending,0.0
2797,3,2024-11-19,Tacoma,39314.12,0.05,Pending,1965.71
2798,17,2024-11-24,Tundra,38854.48,0.05,Completed,1942.72
2799,19,2024-11-20,RAV4,30662.97,0.02,Pending,613.26
2800,12,2024-11-09,Tacoma,30995.07,,Completed,0.0
2801,8,2024-11-25,Tundra,49138.13,0.05,Completed,2456.91
2802,17,2024-11-18,Corolla,23417.62,0.05,Pending,1170.88
2803,19,2024-11-16,Tacoma,39446.85,0.05,Completed,1972.34
2804,11,2024-11-10,Tundra,41471.81,0.03,Completed,1244.15
2805,13,2024-11-03,Tundra,47656.73,0.05,Completed,2382.84
2806,15,2024-11-27,Corolla,22467.53,0.03,Completed,674.03
2807,5,2024-11-14,Camry,26234.01,0.05,Pending,1311.7
2808,19,2024-11-01,Highlander,37811.42,0.03,Completed,1134.34
2809,18,2024-11-17,Tundra,47238.62,,Completed,0.0
2810,15,2024-11-05,RAV4,29404.52,0.05,Pending,1470.23
2811,20,2024-11-23,Highlander,42196.56,0.03,Completed,1265.9
2812,14,2024-11-18,Tacoma,30657.4,,Completed,0.0
2813,1,2024-11-28,Highlander,40867.06,0.03,Completed,1226.01
2814,9,2024-11-13,Camry,28107.88,,Pending,0.0
2815,20,2024-11-01,Tacoma,39195.1,0.02,Completed,783.9
2816,16,2024-11-03,Tundra,41734.37,0.03,Completed,1252.03
2817,15,2024-11-17,Corolla,24412.18,0.02,Completed,488.24
2818,6,2024-11-08,RAV4,33324.9,0.03,Completed,999.75
2819,6,2024-11-14,Corolla,24528.51,0.03,Pending,735.86
2820,5,2024-11-17,Tacoma,33118.05,0.03,Completed,993.54
2821,10,2024-11-04,RAV4,30434.67,,Completed,0.0
2822,13,2024-11-12,Highlander,42682.04,0.05,Pending,2134.1
2823,11,2024-11-19,Camry,28550.78,,Completed,0.0
2824,5,2024-11-14,RAV4,34357.69,0.02,Completed,687.15
2825,12,2024-11-13,Tundra,41229.82,0.05,Pending,2061.49
2826,11,2024-11-26,Highlander,40433.56,0.02,Pending,808.67
2827,12,2024-11-02,RAV4,28315.74,,Completed,0.0
2828,17,2024-11-11,Camry,27238.51,0.03,Completed,817.16
2829,7,2024-11-19,Highlander,35518.8,,Cancelled,0.0
2830,14,2024-11-09,Highlander,41229.96,0.05,Completed,2061.5
2831,1,2024-11-07,Tacoma,34385.74,0.02,Cancelled,687.71
2832,6,2024-11-13,Corolla,23770.82,,Pending,0.0
2833,3,2024-11-11,Corolla,20254.97,0.03,Pending,607.65
2834,3,2024-11-24,Corolla,24459.39,0.05,Completed,1222.97
2835,19,2024-11-28,Tundra,46714.41,,Pending,0.0
2836,5,2024-11-27,Tundra,46958.81,0.05,Completed,2347.94
2837,5,2024-11-07,Tundra,38361.74,,Completed,0.0
2838,2,2024-11-16,Camry,25657.08,0.05,Completed,1282.85
2839,12,2024-11-09,Corolla,23333.63,,Completed,0.0
2840,19,2024-11-09,Tundra,48195.07,0.05,Completed,2409.75
2841,17,2024-11-01,Tacoma,37177.49,,Completed,0.0
2842,14,2024-11-19,RAV4,31251.67,0.02,Pending,625.03
2843,1,2024-11-16,Corolla,20218.81,0.02,Pending,404.38
2844,8,2024-11-19,Tundra,42946.86,0.02,Completed,858.94
2845,18,2024-11-20,RAV4,34524.23,0.05,Completed,1726.21
2846,20,2024-11-27,RAV4,28957.61,0.03,Completed,868.73
2847,16,2024-11-03,Tundra,48087.4,0.05,Completed,2404.37
2848,8,2024-11-26,Tacoma,30047.59,0.02,Completed,600.95
2849,19,2024-11-12,RAV4,31606.79,0.02,Pending,632.14
2850,15,2024-11-04,Tundra,48904.57,0.02,Completed,978.09
2851,9,2024-11-16,Tundra,38594.36,0.03,Completed,1157.83
2852,2,2024-11-18,Camry,29952.94,0.05,Pending,1497.65
2853,1,2024-11-02,Highlander,39355.34,0.05,Completed,1967.77
2854,19,2024-11-15,RAV4,31291.32,0.05,Cancelled,1564.57
2855,12,2024-11-23,Tundra,45260.79,0.02,Completed,905.22
2856,7,2024-11-04,Tundra,40821.14,0.02,Pending,816.42
2857,1,2024-11-12,RAV4,32406.18,0.03,Cancelled,972.19
2858,5,2024-11-26,Tundra,47808.5,0.05,Completed,2390.43
2859,17,2024-11-22,RAV4,29612.39,0.05,Completed,1480.62
2860,13,2024-11-13,Camry,29897.43,0.03,Completed,896.92
2861,16,2024-11-07,Highlander,35317.42,0.03,Completed,1059.52
2862,8,2024-11-21,Highlander,39185.69,,Completed,0.0
2863,1,2024-11-01,Corolla,22636.52,0.03,Completed,679.1
2864,15,2024-11-30,Tundra,40840.1,0.02,Completed,816.8
2865,5,2024-11-11,Highlander,44312.03,0.03,Completed,1329.36
2866,15,2024-11-28,Corolla,23753.61,0.02,Completed,475.07
2867,15,2024-11-16,RAV4,27787.38,0.03,Cancelled,833.62
2868,8,2024-11-28,Corolla,23038.4,,Pending,0.0
2869,20,2024-11-10,Highlander,35490.13,,Completed,0.0
2870,1,2024-11-03,Highlander,40015.19,0.05,Completed,2000.76
2871,7,2024-11-21,Tacoma,31924.14,,Completed,0.0
2872,2,2024-11-16,Corolla,20003.27,0.05,Completed,1000.16
2873,1,2024-11-12,Tacoma,35879.38,,Pending,0.0
2874,13,2024-11-27,Camry,27459.91,0.02,Pending,549.2
2875,9,2024-11-09,RAV4,27142.21,0.02,Completed,542.84
2876,9,2024-11-05,Corolla,22308.14,,Completed,0.0
2877,7,2024-11-26,Corolla,20739.83,0.05,Completed,1036.99
2878,15,2024-11-02,Tundra,49995.68,,Pending,0.0
2879,16,2024-11-22,Corolla,23520.06,0.03,Completed,705.6
2880,11,2024-11-01,Highlander,43482.24,,Pending,0.0
2881,4,2024-11-06,Corolla,22483.79,0.03,Completed,674.51
2882,5,2024-11-23,Corolla,23590.89,0.02,Completed,471.82
2883,10,2024-11-06,RAV4,34022.1,,Completed,0.0
2884,10,2024-11-23,Camry,28167.17,0.03,Completed,845.02
2885,2,2024-11-02,Highlander,38224.23,0.05,Completed,1911.21
2886,5,2024-11-01,RAV4,30031.54,0.02,Completed,600.63
2887,18,2024-11-07,Highlander,42637.15,0.03,Pending,1279.11
2888,19,2024-11-01,Corolla,22202.62,0.05,Pending,1110.13
2889,6,2024-11-08,Highlander,42852.74,0.02,Completed,857.05
2890,14,2024-11-24,Corolla,21810.92,0.03,Completed,654.33
2891,2,2024-11-05,Highlander,38308.64,0.02,Pending,766.17
2892,12,2024-11-19,Highlander,38620.32,0.05,Completed,1931.02
2893,1,2024-11-30,Camry,29300.21,0.03,Completed,879.01
2894,12,2024-11-20,RAV4,33131.53,0.03,Cancelled,993.95
2895,19,2024-11-04,Corolla,20334.22,0.05,Completed,1016.71
2896,14,2024-11-07,RAV4,30411.49,,Completed,0.0
2897,13,2024-11-24,Tundra,35317.14,0.05,Completed,1765.86
2898,12,2024-11-28,RAV4,32191.99,0.02,Completed,643.84
2899,1,2024-11-10,Tundra,43297.8,0.02,Completed,865.96
2900,18,2024-11-03,Tundra,48044.76,,Completed,0.0
2901,7,2024-11-03,Corolla,23464.25,,Pending,0.0
2902,20,2024-11-30,Highlander,37248.75,,Completed,0.0
2903,18,2024-11-15,Tacoma,38980.47,0.02,Cancelled,779.61
2904,15,2024-11-30,Highlander,44092.15,0.02,Completed,881.84
2905,8,2024-11-27,Tundra,40568.43,0.03,Completed,1217.05
2906,7,2024-11-16,Corolla,23733.57,,Completed,0.0
2907,5,2024-11-23,Camry,28002.72,0.02,Completed,560.05
2908,20,2024-11-03,Tacoma,36390.59,,Completed,0.0
2909,15,2024-11-14,Tacoma,38494.92,0.05,Completed,1924.75
2910,4,2024-11-08,Camry,25792.4,0.03,Completed,773.77
2911,2,2024-11-17,Tacoma,31594.41,0.03,Completed,947.83
2912,1,2024-11-01,Camry,26599.39,,Pending,0.0
2913,8,2024-11-12,Highlander,41086.27,0.02,Completed,821.73
2914,7,2024-11-13,RAV4,34571.05,,Completed,0.0
2915,6,2024-11-13,Tundra,37046.77,0.05,Pending,1852.34
2916,6,2024-11-19,RAV4,27009.18,0.02,Completed,540.18
2917,1,2024-11-29,Tundra,42212.15,0.05,Completed,2110.61
2918,11,2024-11-16,RAV4,29961.01,0.05,Completed,1498.05
2919,13,2024-11-01,Highlander,40712.83,0.05,Completed,2035.64
2920,20,2024-11-17,Highlander,40040.62,0.03,Completed,1201.22
2921,10,2024-11-21,Tacoma,35745.68,0.02,Completed,714.91
2922,9,2024-11-13,Tacoma,34632.47,0.03,Completed,1038.97
2923,16,2024-11-01,Highlander,36456.17,0.02,Completed,729.12
2924,7,2024-11-08,Tundra,38471.43,0.03,Completed,1154.14
2925,13,2024-11-20,Highlander,42396.22,0.05,Completed,2119.81
2926,19,2024-11-17,RAV4,32210.63,,Completed,0.0
2927,18,2024-11-22,Corolla,20323.9,0.05,Pending,1016.2
2928,7,2024-11-03,Tacoma,31009.6,0.02,Completed,620.19
2929,6,2024-11-05,Tacoma,37598.92,0.03,Pending,1127.97
2930,5,2024-11-28,RAV4,31461.55,0.05,Pending,1573.08
2931,15,2024-11-05,Camry,26837.61,0.02,Pending,536.75
2932,1,2024-11-13,Tundra,38649.95,0.03,Completed,1159.5
2933,16,2024-11-25,Tacoma,34308.74,0.03,Completed,1029.26
2934,17,2024-11-28,Tundra,46120.59,,Completed,0.0
2935,19,2024-11-18,Tundra,44508.23,0.05,Completed,2225.41
2936,19,2024-11-04,RAV4,30322.58,,Completed,0.0
2937,18,2024-11-06,Tacoma,37226.58,0.05,Pending,1861.33
2938,15,2024-11-25,Tundra,35562.41,,Cancelled,0.0
2939,19,2024-11-18,Corolla,23944.72,,Completed,0.0
2940,15,2024-11-27,Corolla,22779.36,0.05,Completed,1138.97
2941,1,2024-11-30,RAV4,34338.63,0.02,Pending,686.77
2942,4,2024-11-09,RAV4,31932.04,0.03,Completed,957.96
2943,20,2024-11-14,Highlander,35629.4,0.05,Completed,1781.47
2944,9,2024-11-29,Corolla,20372.8,,Completed,0.0
2945,8,2024-11-23,Corolla,21377.23,0.02,Completed,427.54
2946,6,2024-11-05,Camry,28451.98,,Pending,0.0
2947,6,2024-11-23,Tundra,37941.99,0.05,Completed,1897.1
2948,20,2024-11-26,Highlander,44682.76,,Completed,0.0
2949,2,2024-11-20,Tacoma,34903.83,,Completed,0.0
2950,13,2024-11-01,Tundra,44217.06,,Completed,0.0
2951,8,2024-11-06,RAV4,34451.58,,Cancelled,0.0
2952,7,2024-11-16,Tacoma,39279.9,0.05,Completed,1964.0
2953,16,2024-11-08,Corolla,23053.29,0.05,Completed,1152.66
2954,2,2024-11-03,Corolla,20442.71,0.05,Completed,1022.14
2955,7,2024-11-01,Camry,25251.18,0.02,Completed,505.02
2956,8,2024-11-15,RAV4,28867.25,0.03,Completed,866.02
2957,8,2024-11-30,Highlander,38459.21,0.02,Completed,769.18
2958,11,2024-11-25,Tacoma,36179.15,,Cancelled,0.0
2959,4,2024-11-04,Corolla,20139.53,0.03,Cancelled,604.19
2960,16,2024-11-18,Camry,27967.32,0.05,Completed,1398.37
2961,10,2024-11-30,Tacoma,36597.37,0.03,Completed,1097.92
2962,8,2024-11-12,RAV4,29921.2,0.03,Completed,897.64
2963,8,2024-11-22,Highlander,40038.01,,Pending,0.0
2964,10,2024-11-09,Tundra,48776.79,0.02,Completed,975.54
2965,6,2024-11-01,Camry,29085.41,0.02,Completed,581.71
2966,12,2024-11-01,Tundra,40647.04,0.02,Completed,812.94
2967,14,2024-11-01,Highlander,44599.77,0.05,Pending,2229.99
2968,4,2024-11-09,Corolla,21882.4,0.03,Completed,656.47
2969,12,2024-11-01,Highlander,39815.17,0.03,Cancelled,1194.46
2970,18,2024-11-23,Corolla,23334.52,,Completed,0.0
2971,3,2024-11-20,Camry,28950.47,,Completed,0.0
2972,1,2024-11-26,RAV4,29415.11,0.05,Pending,1470.76
2973,16,2024-11-26,RAV4,34840.09,0.05,Completed,1742.0
2974,10,2024-11-28,Tacoma,31039.24,0.03,Completed,931.18
2975,4,2024-11-20,Tacoma,37841.56,0.05,Pending,1892.08
2976,14,2024-11-28,Tacoma,37087.58,0.05,Completed,1854.38
2977,7,2024-11-25,Corolla,20438.25,0.02,Pending,408.76
2978,20,2024-11-08,Tundra,40827.9,,Completed,0.0
2979,9,2024-11-19,RAV4,30033.57,0.03,Completed,901.01
2980,17,2024-11-08,RAV4,33062.29,,Pending,0.0
2981,2,2024-11-16,Highlander,39487.77,0.03,Completed,1184.63
2982,18,2024-11-20,RAV4,31341.61,0.03,Pending,940.25
2983,4,2024-11-17,Camry,27693.6,0.02,Completed,553.87
2984,2,2024-11-21,Corolla,22782.69,0.02,Completed,455.65
2985,4,2024-11-30,Camry,29483.99,0.05,Pending,1474.2
2986,11,2024-11-11,Corolla,23270.54,0.02,Completed,465.41
2987,20,2024-11-16,Camry,29180.03,0.02,Completed,583.6
2988,3,2024-11-11,Tacoma,32265.43,0.03,Pending,967.96
2989,1,2024-11-20,Highlander,40493.66,0.02,Cancelled,809.87
2990,4,2024-11-22,Corolla,20974.09,0.05,Completed,1048.7
2991,8,2024-11-28,Corolla,22909.59,0.03,Completed,687.29
2992,10,2024-11-15,Tacoma,37624.1,0.02,Completed,752.48
2993,4,2024-11-24,Highlander,41085.6,,Pending,0.0
2994,19,2024-11-23,RAV4,30175.52,,Completed,0.0
2995,1,2024-11-10,Tacoma,35584.72,0.05,Completed,1779.24
2996,4,2024-11-18,Highlander,42405.35,0.02,Cancelled,848.11
2997,8,2024-11-09,Tundra,35462.47,,Completed,0.0
2998,1,2024-11-11,Tundra,37935.39,0.03,Pending,1138.06
2999,1,2024-11-03,RAV4,27255.19,0.02,Pending,545.1
3000,6,2024-11-06,Tundra,36007.38,,Completed,0.0
3001,18,2024-11-06,Camry,25027.35,,Pending,0.0
3002,11,2024-11-26,Camry,28919.7,,Completed,0.0
3003,7,2024-11-01,Camry,29805.92,,Completed,0.0
3004,16,2024-11-26,Camry,26257.96,0.02,Completed,525.16
3005,11,2024-11-09,Camry,25628.97,,Completed,0.0
3006,18,2024-11-01,Corolla,20513.92,,Pending,0.0
3007,10,2024-11-02,Camry,25064.4,0.03,Completed,751.93
3008,15,2024-11-26,RAV4,32957.7,0.02,Completed,659.15
3009,11,2024-11-10,Tacoma,36842.87,0.05,Completed,1842.14
3010,11,2024-11-20,RAV4,32417.69,0.05,Cancelled,1620.88
3011,9,2024-11-29,Camry,26956.57,0.03,Completed,808.7
3012,15,2024-11-20,Camry,25572.16,0.02,Cancelled,511.44
3013,15,2024-11-13,Camry,25363.54,,Pending,0.0
3014,7,2024-11-12,Tundra,40231.72,0.02,Cancelled,804.63
3015,16,2024-11-19,Corolla,20874.64,0.05,Pending,1043.73
3016,15,2024-11-01,Highlander,41718.26,0.03,Completed,1251.55
3017,13,2024-11-02,Corolla,21096.49,0.02,Completed,421.93
3018,2,2024-11-01,Tundra,41210.71,0.03,Completed,1236.32
3019,2,2024-11-23,Tundra,49009.5,0.03,Completed,1470.28
3020,7,2024-11-08,Highlander,43127.26,0.05,Completed,2156.36
3021,11,2024-11-04,Camry,27761.63,0.05,Completed,1388.08
3022,4,2024-11-13,Tacoma,32570.37,0.02,Pending,651.41
3023,4,2024-11-20,Tacoma,35164.81,,Completed,0.0
3024,14,2024-11-30,Camry,29339.66,0.05,Cancelled,1466.98
3025,8,2024-11-06,Corolla,23283.86,0.03,Completed,698.52
3026,16,2024-11-17,RAV4,30917.38,0.02,Completed,618.35
3027,9,2024-11-19,Tundra,35508.14,0.03,Completed,1065.24
3028,5,2024-11-04,Tundra,48073.8,0.05,Completed,2403.69
3029,4,2024-11-02,Highlander,37803.57,0.03,Cancelled,1134.11
3030,11,2024-11-28,Highlander,37864.48,0.05,Completed,1893.22
3031,2,2024-11-05,Tacoma,36781.11,0.02,Pending,735.62
3032,12,2024-11-03,Tundra,39659.07,,Completed,0.0
3033,2,2024-11-21,Camry,26486.44,,Cancelled,0.0
3034,14,2024-11-26,Highlander,43947.86,0.02,Completed,878.96
3035,12,2024-11-20,Tundra,36615.94,0.03,Completed,1098.48
3036,19,2024-11-08,RAV4,28677.66,0.05,Pending,1433.88
3037,7,2024-11-23,Camry,28381.38,,Completed,0.0
3038,20,2024-11-28,Camry,25543.68,,Completed,0.0
3039,13,2024-11-23,Camry,28912.26,0.03,Completed,867.37
3040,18,2024-11-08,Tundra,42308.65,0.02,Completed,846.17
3041,15,2024-11-23,Tacoma,36329.88,0.05,Completed,1816.49
3042,10,2024-11-23,Tundra,49916.96,0.02,Completed,998.34
3043,7,2024-11-20,Tundra,39890.7,,Cancelled,0.0
3044,14,2024-11-09,Highlander,37458.07,0.05,Completed,1872.9
3045,13,2024-11-13,Corolla,23397.73,0.02,Completed,467.95
3046,17,2024-11-15,Tacoma,36426.75,0.05,Completed,1821.34
3047,7,2024-11-13,Tacoma,30188.38,0.05,Completed,1509.42
3048,1,2024-11-19,Highlander,43188.51,0.03,Completed,1295.66
3049,4,2024-11-03,RAV4,34857.28,0.03,Completed,1045.72
3050,9,2024-11-14,Corolla,24819.72,0.05,Cancelled,1240.99
3051,16,2024-11-19,Highlander,44201.01,0.02,Completed,884.02
3052,3,2024-11-05,Camry,27232.46,0.03,Pending,816.97
3053,15,2024-11-09,Corolla,22380.43,0.02,Completed,447.61
3054,17,2024-11-06,RAV4,30647.28,,Completed,0.0
3055,5,2024-11-19,Corolla,20813.06,0.02,Completed,416.26
3056,8,2024-11-17,RAV4,27139.48,0.03,Completed,814.18
3057,4,2024-11-09,Tundra,47823.21,,Completed,0.0
3058,19,2024-11-08,Highlander,43371.32,0.03,Pending,1301.14
3059,12,2024-11-01,Highlander,42865.91,0.05,Completed,2143.3
3060,15,2024-11-24,Camry,26306.72,,Completed,0.0
3061,3,2024-11-26,Corolla,22718.1,0.05,Pending,1135.9
3062,7,2024-11-14,Tundra,44034.31,0.03,Completed,1321.03
3063,10,2024-11-23,Camry,26606.99,0.02,Pending,532.14
3064,2,2024-11-11,Corolla,21632.86,,Completed,0.0
3065,13,2024-11-10,Corolla,20294.52,0.03,Completed,608.84
3066,3,2024-11-09,Highlander,40417.03,0.02,Completed,808.34
3067,3,2024-11-02,Highlander,35898.34,0.03,Completed,1076.95
3068,15,2024-11-23,Tundra,36545.96,0.02,Completed,730.92
3069,15,2024-11-08,Tundra,35447.65,0.05,Pending,1772.38
3070,11,2024-11-11,Camry,25538.47,0.03,Completed,766.15
3071,10,2024-11-23,Highlander,43149.16,0.05,Completed,2157.46
3072,12,2024-11-26,Tundra,43783.63,0.02,Completed,875.67
3073,17,2024-11-11,Tundra,35392.87,0.05,Completed,1769.64
3074,1,2024-11-11,Highlander,37480.88,0.03,Completed,1124.43
3075,18,2024-11-16,Tacoma,35282.76,0.03,Completed,1058.48
3076,1,2024-11-25,Tacoma,33338.89,0.05,Pending,1666.94
3077,14,2024-11-30,RAV4,33632.71,0.03,Completed,1008.98
3078,20,2024-11-20,Camry,27486.89,,Pending,0.0
3079,16,2024-11-12,Tacoma,38804.82,0.03,Completed,1164.14
3080,13,2024-11-19,RAV4,34754.16,0.02,Completed,695.08
3081,5,2024-11-14,Highlander,42664.46,0.02,Completed,853.29
3082,5,2024-11-22,Corolla,23511.67,0.02,Completed,470.23
3083,2,2024-11-14,Highlander,44921.73,0.05,Pending,2246.09
3084,10,2024-11-28,Highlander,36569.45,0.03,Pending,1097.08
3085,5,2024-11-26,RAV4,34038.94,0.05,Cancelled,1701.95
3086,11,2024-11-04,Tundra,42291.84,,Completed,0.0
3087,2,2024-11-30,Tundra,35311.72,,Completed,0.0
3088,13,2024-11-16,RAV4,31861.55,0.03,Completed,955.85
3089,8,2024-11-09,Tundra,42429.63,0.02,Completed,848.59
3090,15,2024-11-18,Tundra,43941.4,0.05,Completed,2197.07
3091,5,2024-11-13,Camry,26926.94,0.05,Completed,1346.35
3092,8,2024-11-05,Camry,28131.28,0.02,Pending,562.63
3093,17,2024-11-29,Highlander,41023.43,0.05,Pending,2051.17
3094,6,2024-11-18,Corolla,22725.34,,Completed,0.0
3095,15,2024-11-07,Highlander,42711.14,0.05,Completed,2135.56
3096,18,2024-11-21,Tundra,44483.0,,Completed,0.0
3097,4,2024-11-10,Corolla,20792.42,,Cancelled,0.0
3098,14,2024-11-15,Tundra,47749.87,0.03,Completed,1432.5
3099,15,2024-11-07,Highlander,36267.89,,Completed,0.0
3100,15,2024-11-20,Highlander,38219.92,,Completed,0.0
3101,11,2024-11-02,Corolla,21461.29,,Completed,0.0
3102,16,2024-11-29,Tacoma,39322.21,0.03,Pending,1179.67
3103,4,2024-11-19,Tundra,42064.68,0.02,Pending,841.29
3104,9,2024-11-16,RAV4,30201.82,,Completed,0.0
3105,7,2024-11-30,Tacoma,34206.3,,Completed,0.0
3106,14,2024-11-06,Corolla,20235.62,0.02,Pending,404.71
3107,12,2024-11-22,Tundra,38070.98,0.03,Completed,1142.13
3108,15,2024-11-26,RAV4,34506.62,0.03,Completed,1035.2
3109,5,2024-11-04,Tundra,44455.26,0.05,Completed,2222.76
3110,18,2024-11-30,Camry,25666.92,0.05,Completed,1283.35
3111,14,2024-11-19,Tundra,48998.65,0.03,Completed,1469.96
3112,9,2024-11-07,Camry,27418.91,0.03,Pending,822.57
3113,1,2024-11-10,Tacoma,35145.38,0.03,Pending,1054.36
3114,14,2024-11-21,RAV4,31258.59,,Completed,0.0
3115,1,2024-11-13,Tundra,46126.98,0.03,Completed,1383.81
3116,12,2024-11-11,Camry,26153.03,0.05,Completed,1307.65
3117,19,2024-11-21,Corolla,24045.89,0.05,Completed,1202.29
3118,4,2024-11-24,Highlander,35215.13,0.05,Pending,1760.76
3119,10,2024-11-25,Tacoma,35041.9,,Cancelled,0.0
3120,15,2024-11-14,Tundra,47752.94,0.02,Completed,955.06
3121,11,2024-11-21,Tundra,39959.48,0.05,Completed,1997.97
3122,13,2024-11-06,Highlander,40022.25,0.05,Completed,2001.11
3123,19,2024-11-07,Camry,28637.98,,Pending,0.0
3124,5,2024-11-27,Tundra,46031.24,0.05,Pending,2301.56
3125,7,2024-11-11,Corolla,22239.62,0.05,Completed,1111.98
3126,11,2024-11-15,Corolla,20661.85,0.03,Pending,619.86
3127,16,2024-11-13,Corolla,24737.93,0.02,Completed,494.76
3128,7,2024-11-24,Tacoma,31643.87,0.05,Pending,1582.19
3129,4,2024-11-24,Camry,27091.41,0.05,Completed,1354.57
3130,4,2024-11-22,Camry,25078.21,0.03,Pending,752.35
3131,3,2024-11-14,Camry,28875.81,,Pending,0.0
3132,2,2024-11-04,Tundra,41672.44,,Completed,0.0
3133,12,2024-11-11,Tacoma,30856.72,0.03,Completed,925.7
3134,5,2024-11-08,Tacoma,31267.16,0.05,Completed,1563.36
3135,1,2024-11-14,Tundra,36282.21,0.05,Completed,1814.11
3136,4,2024-11-11,RAV4,33345.38,,Pending,0.0
3137,1,2024-11-03,Camry,25790.24,,Completed,0.0
3138,3,2024-11-27,Tacoma,32555.88,,Pending,0.0
3139,12,2024-11-18,Tundra,43291.3,,Completed,0.0
3140,14,2024-11-19,Camry,28738.35,0.02,Cancelled,574.77
3141,19,2024-11-25,RAV4,33538.47,,Completed,0.0
3142,13,2024-11-06,Highlander,43485.47,0.03,Completed,1304.56
3143,7,2024-11-25,Tacoma,36451.02,,Pending,0.0
3144,20,2024-11-26,Tundra,35599.78,0.02,Completed,712.0
3145,6,2024-11-05,RAV4,27925.8,0.05,Completed,1396.29
3146,15,2024-11-07,Tacoma,39097.62,0.02,Completed,781.95
3147,13,2024-11-12,RAV4,27208.23,,Completed,0.0
3148,11,2024-11-29,Tundra,42815.41,,Completed,0.0
3149,8,2024-11-20,Highlander,39160.52,0.03,Cancelled,1174.82
3150,6,2024-11-14,Tacoma,38571.17,0.03,Completed,1157.14
3151,12,2024-11-02,Corolla,20580.3,0.02,Completed,411.61
3152,10,2024-11-10,Corolla,23469.14,0.03,Completed,704.07
3153,11,2024-11-12,Corolla,24996.35,,Pending,0.0
3154,5,2024-11-07,RAV4,32722.84,0.03,Completed,981.69
3155,14,2024-11-20,RAV4,33219.16,0.05,Completed,1660.96
3156,8,2024-11-06,Tacoma,36554.68,0.02,Completed,731.09
3157,8,2024-11-12,Tacoma,38639.42,0.05,Completed,1931.97
3158,20,2024-11-08,Tundra,37259.74,0.03,Completed,1117.79
3159,8,2024-11-09,Tundra,40022.97,0.05,Completed,2001.15
3160,3,2024-11-27,Corolla,23016.08,0.02,Pending,460.32
3161,7,2024-11-26,Tacoma,34242.67,0.02,Cancelled,684.85
3162,20,2024-11-25,Camry,26603.36,0.05,Pending,1330.17
3163,2,2024-11-07,Corolla,20436.08,,Cancelled,0.0
3164,3,2024-11-24,Camry,28921.22,,Completed,0.0
3165,3,2024-11-23,RAV4,29207.9,0.03,Completed,876.24
3166,6,2024-11-05,Tundra,43480.88,0.03,Completed,1304.43
3167,19,2024-11-02,RAV4,29264.51,,Completed,0.0
3168,12,2024-11-06,Corolla,20594.6,0.02,Cancelled,411.89
3169,20,2024-11-25,Camry,26161.27,0.02,Completed,523.23
3170,5,2024-11-24,Corolla,24713.17,0.05,Completed,1235.66
3171,5,2024-11-07,Tundra,47879.53,0.05,Completed,2393.98
3172,2,2024-11-14,RAV4,34585.48,0.02,Completed,691.71
3173,7,2024-11-09,Tundra,38751.08,0.03,Completed,1162.53
3174,15,2024-11-17,Tundra,42371.7,0.05,Completed,2118.58
3175,12,2024-11-22,Corolla,24083.78,0.05,Completed,1204.19
3176,6,2024-11-22,Tacoma,30501.63,0.05,Completed,1525.08
3177,11,2024-11-18,Camry,28851.8,0.02,Completed,577.04
3178,8,2024-11-25,Camry,28257.01,0.05,Completed,1412.85
3179,14,2024-11-03,RAV4,27451.1,,Completed,0.0
3180,2,2024-11-23,Tundra,43229.2,,Completed,0.0
3181,9,2024-11-27,Camry,27794.03,0.02,Cancelled,555.88
3182,6,2024-11-16,Highlander,35459.23,0.03,Completed,1063.78
3183,7,2024-11-21,Highlander,37303.8,,Completed,0.0
3184,3,2024-11-03,Corolla,22851.2,0.05,Completed,1142.56
3185,19,2024-11-27,Tundra,35618.19,0.03,Completed,1068.55
3186,6,2024-11-22,RAV4,30980.24,,Completed,0.0
3187,1,2024-11-01,RAV4,29480.39,,Pending,0.0
3188,10,2024-11-18,Highlander,41559.43,,Completed,0.0
3189,20,2024-11-17,Highlander,40396.49,0.05,Pending,2019.82
3190,9,2024-11-26,Corolla,20970.13,0.03,Completed,629.1
3191,18,2024-11-11,Camry,27910.54,,Pending,0.0
3192,12,2024-11-20,Tundra,49242.43,0.02,Completed,984.85
3193,9,2024-11-27,Tundra,41963.59,0.02,Completed,839.27
3194,2,2024-11-24,Corolla,22785.03,0.05,Completed,1139.25
3195,18,2024-11-22,Tacoma,39075.89,0.05,Completed,1953.79
3196,14,2024-11-16,Highlander,35274.07,0.03,Completed,1058.22
3197,12,2024-11-09,Tundra,37621.81,0.03,Completed,1128.65
