sale_id,sale_rep_id,sale_date,car_model,sale_amount,commission_pct,sale_status
3043,7,2024-11-20,Tundra,39890.7,,Cancelled
3044,14,2024-11-09,Highlander,37458.07,0.05,Completed
3045,13,2024-11-13,Corolla,23397.73,0.02,Completed
3046,17,2024-11-15,Tacoma,36426.75,0.05,Completed
3047,7,2024-11-13,Tacoma,30188.38,0.05,Completed
3048,1,2024-11-19,Highlander,43188.51,0.03,Completed
3049,4,2024-11-03,RAV4,34857.28,0.03,Completed
3050,9,2024-11-14,Corolla,24819.72,0.05,Cancelled
3051,16,2024-11-19,Highlander,44201.01,0.02,Completed
3052,3,2024-11-05,Camry,27232.46,0.03,Pending
3053,15,2024-11-09,Corolla,22380.43,0.02,Completed
3054,17,2024-11-06,RAV4,30647.28,,Completed
3055,5,2024-11-19,Corolla,20813.06,0.02,Completed
3056,8,2024-11-17,RAV4,27139.48,0.03,Completed
3057,4,2024-11-09,Tundra,47823.21,,Completed
3058,19,2024-11-08,Highlander,43371.32,0.03,Pending
3059,12,2024-11-01,Highlander,42865.91,0.05,Completed
3060,15,2024-11-24,Camry,26306.72,,Completed
3061,3,2024-11-26,Corolla,22718.1,0.05,Pending
3062,7,2024-11-14,Tundra,44034.31,0.03,Completed
3063,10,2024-11-23,Camry,26606.99,0.02,Pending
3064,2,2024-11-11,Corolla,21632.86,,Completed
3065,13,2024-11-10,Corolla,20294.52,0.03,Completed
3066,3,2024-11-09,Highlander,40417.03,0.02,Completed
3067,3,2024-11-02,Highlander,35898.34,0.03,Completed
3068,15,2024-11-23,Tundra,36545.96,0.02,Completed
3069,15,2024-11-08,Tundra,35447.65,0.05,Pending
3070,11,2024-11-11,Camry,25538.47,0.03,Completed
3071,10,2024-11-23,Highlander,43149.16,0.05,Completed
3072,12,2024-11-26,Tundra,43783.63,0.02,Completed
3073,17,2024-11-11,Tundra,35392.87,0.05,Completed
3074,1,2024-11-11,Highlander,37480.88,0.03,Completed
3075,18,2024-11-16,Tacoma,35282.76,0.03,Completed
3076,1,2024-11-25,Tacoma,33338.89,0.05,Pending
3077,14,2024-11-30,RAV4,33632.71,0.03,Completed
3078,20,2024-11-20,Camry,27486.89,,Pending
3079,16,2024-11-12,Tacoma,38804.82,0.03,Completed
3080,13,2024-11-19,RAV4,34754.16,0.02,Completed
3081,5,2024-11-14,Highlander,42664.46,0.02,Completed
3082,5,2024-11-22,Corolla,23511.67,0.02,Completed
3083,2,2024-11-14,Highlander,44921.73,0.05,Pending
3084,10,2024-11-28,Highlander,36569.45,0.03,Pending
3085,5,2024-11-26,RAV4,34038.94,0.05,Cancelled
3086,11,2024-11-04,Tundra,42291.84,,Completed
3087,2,2024-11-30,Tundra,35311.72,,Completed
3088,13,2024-11-16,RAV4,31861.55,0.03,Completed
3089,8,2024-11-09,Tundra,42429.63,0.02,Completed
3090,15,2024-11-18,Tundra,43941.4,0.05,Completed
3091,5,2024-11-13,Camry,26926.94,0.05,Completed
3092,8,2024-11-05,Camry,28131.28,0.02,Pending
3093,17,2024-11-29,Highlander,41023.43,0.05,Pending
3094,6,2024-11-18,Corolla,22725.34,,Completed
3095,15,2024-11-07,Highlander,42711.14,0.05,Completed
3096,18,2024-11-21,Tundra,44483.0,,Completed
3097,4,2024-11-10,Corolla,20792.42,,Cancelled
3098,14,2024-11-15,Tundra,47749.87,0.03,Completed
3099,15,2024-11-07,Highlander,36267.89,,Completed
3100,15,2024-11-20,Highlander,38219.92,,Completed
3101,11,2024-11-02,Corolla,21461.29,,Completed
3102,16,2024-11-29,Tacoma,39322.21,0.03,Pending
3103,4,2024-11-19,Tundra,42064.68,0.02,Pending
3104,9,2024-11-16,RAV4,30201.82,,Completed
3105,7,2024-11-30,Tacoma,34206.3,,Completed
3106,14,2024-11-06,Corolla,20235.62,0.02,Pending
3107,12,2024-11-22,Tundra,38070.98,0.03,Completed
3108,15,2024-11-26,RAV4,34506.62,0.03,Completed
3109,5,2024-11-04,Tundra,44455.26,0.05,Completed
3110,18,2024-11-30,Camry,25666.92,0.05,Completed
3111,14,2024-11-19,Tundra,48998.65,0.03,Completed
3112,9,2024-11-07,Camry,27418.91,0.03,Pending
3113,1,2024-11-10,Tacoma,35145.38,0.03,Pending
3114,14,2024-11-21,RAV4,31258.59,,Completed
3115,1,2024-11-13,Tundra,46126.98,0.03,Completed
3116,12,2024-11-11,Camry,26153.03,0.05,Completed
3117,19,2024-11-21,Corolla,24045.89,0.05,Completed
3118,4,2024-11-24,Highlander,35215.13,0.05,Pending
3119,10,2024-11-25,Tacoma,35041.9,,Cancelled
3120,15,2024-11-14,Tundra,47752.94,0.02,Completed
3121,11,2024-11-21,Tundra,39959.48,0.05,Completed
3122,13,2024-11-06,Highlander,40022.25,0.05,Completed
3123,19,2024-11-07,Camry,28637.98,,Pending
3124,5,2024-11-27,Tundra,46031.24,0.05,Pending
3125,7,2024-11-11,Corolla,22239.62,0.05,Completed
3126,11,2024-11-15,Corolla,20661.85,0.03,Pending
3127,16,2024-11-13,Corolla,24737.93,0.02,Completed
3128,7,2024-11-24,Tacoma,31643.87,0.05,Pending
3129,4,2024-11-24,Camry,27091.41,0.05,Completed
3130,4,2024-11-22,Camry,25078.21,0.03,Pending
3131,3,2024-11-14,Camry,28875.81,,Pending
3132,2,2024-11-04,Tundra,41672.44,,Completed
3133,12,2024-11-11,Tacoma,30856.72,0.03,Completed
3134,5,2024-11-08,Tacoma,31267.16,0.05,Completed
3135,1,2024-11-14,Tundra,36282.21,0.05,Completed
3136,4,2024-11-11,RAV4,33345.38,,Pending
3137,1,2024-11-03,Camry,25790.24,,Completed
3138,3,2024-11-27,Tacoma,32555.88,,Pending
3139,12,2024-11-18,Tundra,43291.3,,Completed
3140,14,2024-11-19,Camry,28738.35,0.02,Cancelled
3141,19,2024-11-25,RAV4,33538.47,,Completed
3142,13,2024-11-06,Highlander,43485.47,0.03,Completed
3143,7,2024-11-25,Tacoma,36451.02,,Pending
3144,20,2024-11-26,Tundra,35599.78,0.02,Completed
3145,6,2024-11-05,RAV4,27925.8,0.05,Completed
3146,15,2024-11-07,Tacoma,39097.62,0.02,Completed
3147,13,2024-11-12,RAV4,27208.23,,Completed
3148,11,2024-11-29,Tundra,42815.41,,Completed
3149,8,2024-11-20,Highlander,39160.52,0.03,Cancelled
3150,6,2024-11-14,Tacoma,38571.17,0.03,Completed
3151,12,2024-11-02,Corolla,20580.3,0.02,Completed
3152,10,2024-11-10,Corolla,23469.14,0.03,Completed
3153,11,2024-11-12,Corolla,24996.35,,Pending
3154,5,2024-11-07,RAV4,32722.84,0.03,Completed
3155,14,2024-11-20,RAV4,33219.16,0.05,Completed
3156,8,2024-11-06,Tacoma,36554.68,0.02,Completed
3157,8,2024-11-12,Tacoma,38639.42,0.05,Completed
3158,20,2024-11-08,Tundra,37259.74,0.03,Completed
3159,8,2024-11-09,Tundra,40022.97,0.05,Completed
3160,3,2024-11-27,Corolla,23016.08,0.02,Pending
3161,7,2024-11-26,Tacoma,34242.67,0.02,Cancelled
3162,20,2024-11-25,Camry,26603.36,0.05,Pending
3163,2,2024-11-07,Corolla,20436.08,,Cancelled
3164,3,2024-11-24,Camry,28921.22,,Completed
3165,3,2024-11-23,RAV4,29207.9,0.03,Completed
3166,6,2024-11-05,Tundra,43480.88,0.03,Completed
3167,19,2024-11-02,RAV4,29264.51,,Completed
3168,12,2024-11-06,Corolla,20594.6,0.02,Cancelled
3169,20,2024-11-25,Camry,26161.27,0.02,Completed
3170,5,2024-11-24,Corolla,24713.17,0.05,Completed
3171,5,2024-11-07,Tundra,47879.53,0.05,Completed
3172,2,2024-11-14,RAV4,34585.48,0.02,Completed
3173,7,2024-11-09,Tundra,38751.08,0.03,Completed
3174,15,2024-11-17,Tundra,42371.7,0.05,Completed
3175,12,2024-11-22,Corolla,24083.78,0.05,Completed
3176,6,2024-11-22,Tacoma,30501.63,0.05,Completed
3177,11,2024-11-18,Camry,28851.8,0.02,Completed
3178,8,2024-11-25,Camry,28257.01,0.05,Completed
3179,14,2024-11-03,RAV4,27451.1,,Completed
3180,2,2024-11-23,Tundra,43229.2,,Completed
3181,9,2024-11-27,Camry,27794.03,0.02,Cancelled
3182,6,2024-11-16,Highlander,35459.23,0.03,Completed
3183,7,2024-11-21,Highlander,37303.8,,Completed
3184,3,2024-11-03,Corolla,22851.2,0.05,Completed
3185,19,2024-11-27,Tundra,35618.19,0.03,Completed
3186,6,2024-11-22,RAV4,30980.24,,Completed
3187,1,2024-11-01,RAV4,29480.39,,Pending
3188,10,2024-11-18,Highlander,41559.43,,Completed
3189,20,2024-11-17,Highlander,40396.49,0.05,Pending
3190,9,2024-11-26,Corolla,20970.13,0.03,Completed
3191,18,2024-11-11,Camry,27910.54,,Pending
3192,12,2024-11-20,Tundra,49242.43,0.02,Completed
3193,9,2024-11-27,Tundra,41963.59,0.02,Completed
3194,2,2024-11-24,Corolla,22785.03,0.05,Completed
3195,18,2024-11-22,Tacoma,39075.89,0.05,Completed
3196,14,2024-11-16,Highlander,35274.07,0.03,Completed
3197,12,2024-11-09,Tundra,37621.81,0.03,Completed
3198,19,2024-11-14,Corolla,23187.11,0.02,Completed
3199,12,2024-11-08,Highlander,43282.77,,Pending
3200,10,2024-11-03,Tacoma,32950.22,0.03,Completed
3201,3,2024-11-17,RAV4,32385.02,0.05,Completed
3202,18,2024-11-02,Camry,27655.97,0.05,Completed
3203,1,2024-11-19,Tacoma,32231.69,,Cancelled
3204,5,2024-11-30,Corolla,21400.97,0.02,Completed
3205,4,2024-11-30,Tundra,39733.8,0.03,Completed
3206,8,2024-11-04,Corolla,20214.0,,Completed
3207,6,2024-11-03,RAV4,32636.72,,Completed
3208,19,2024-11-28,Highlander,44529.14,0.05,Completed
3209,17,2024-11-01,RAV4,29190.96,,Pending
3210,8,2024-11-22,Tacoma,35893.48,0.02,Completed
3211,20,2024-11-14,Highlander,42705.41,0.03,Completed
3212,1,2024-11-19,Camry,28523.07,0.02,Pending
3213,17,2024-11-30,Tundra,45703.62,0.05,Completed
3214,8,2024-11-12,RAV4,31568.86,0.05,Completed
3215,12,2024-11-22,Camry,28607.95,0.03,Completed
3216,6,2024-11-24,Camry,28336.23,,Completed
3217,19,2024-11-19,Tundra,36124.61,0.02,Completed
3218,2,2024-11-15,RAV4,28921.33,,Cancelled
3219,13,2024-11-08,Camry,28551.8,0.03,Cancelled
3220,16,2024-11-30,Camry,25225.16,0.05,Completed
3221,17,2024-11-19,Corolla,24657.29,0.05,Completed
3222,12,2024-11-16,Tundra,36719.52,0.02,Pending
3223,8,2024-11-18,Tacoma,35154.79,,Completed
3224,16,2024-11-04,Tacoma,39154.19,,Pending
3225,16,2024-11-16,Highlander,40930.94,0.05,Completed
3226,10,2024-11-23,Tundra,42230.59,0.03,Completed
3227,16,2024-11-02,Highlander,35090.36,,Pending
3228,19,2024-11-04,Corolla,22365.33,0.05,Cancelled
3229,14,2024-11-01,Tundra,42953.69,0.05,Completed
3230,19,2024-11-04,Tacoma,30108.26,0.03,Completed
3231,8,2024-11-05,Highlander,35603.93,0.03,Pending
3232,3,2024-11-10,RAV4,34486.17,0.02,Completed
3233,19,2024-11-05,Highlander,43108.26,0.05,Pending
3234,17,2024-11-30,RAV4,27260.43,0.03,Completed
3235,8,2024-11-02,Camry,27725.8,0.02,Completed
3236,8,2024-11-21,Camry,28665.24,0.03,Completed
3237,13,2024-11-13,Tundra,35437.23,0.05,Pending
3238,19,2024-11-26,RAV4,33885.33,0.05,Completed
3239,18,2024-11-08,Highlander,38568.19,0.05,Cancelled
3240,14,2024-11-22,Camry,28406.85,0.05,Cancelled
3241,5,2024-11-12,Highlander,38966.57,,Completed
3242,18,2024-11-21,Corolla,24933.66,0.03,Completed
3243,7,2024-11-21,Highlander,40527.89,0.05,Completed
3244,11,2024-11-02,RAV4,29141.87,0.03,Completed
3245,9,2024-11-12,Tacoma,38140.31,0.02,Completed
3246,2,2024-11-28,Tundra,49193.79,0.03,Completed
3247,1,2024-11-22,Camry,28081.68,0.05,Pending
3248,8,2024-11-05,Corolla,21081.53,0.02,Completed
3249,1,2024-11-30,RAV4,29887.44,0.02,Completed
3250,20,2024-11-12,Camry,28847.47,0.02,Cancelled
3251,6,2024-11-15,Tacoma,34586.15,,Completed
3252,19,2024-11-13,Tacoma,38439.95,0.02,Completed
3253,11,2024-11-05,Camry,27091.07,,Completed
3254,3,2024-11-30,Tundra,48507.54,0.05,Completed
3255,19,2024-11-02,Camry,26640.06,0.05,Completed
3256,3,2024-11-02,Tacoma,37664.74,0.02,Completed
3257,3,2024-11-26,Corolla,23682.14,0.05,Pending
3258,2,2024-11-06,Highlander,37348.24,0.05,Completed
3259,16,2024-11-15,RAV4,32731.81,,Completed
3260,19,2024-11-07,Camry,29488.57,0.02,Completed
3261,3,2024-11-24,Corolla,21505.86,0.02,Completed
3262,20,2024-11-14,Corolla,24584.21,0.05,Completed
3263,5,2024-11-13,Camry,29063.14,0.03,Pending
3264,12,2024-11-26,RAV4,27291.63,0.05,Cancelled
3265,19,2024-11-19,Corolla,23641.43,0.03,Pending
3266,18,2024-11-02,RAV4,34727.85,0.02,Completed
3267,19,2024-11-30,Highlander,43023.91,,Completed
3268,18,2024-11-14,Highlander,38263.79,0.02,Completed
3269,20,2024-11-10,Tundra,37357.92,0.05,Completed
3270,6,2024-11-13,Highlander,41972.78,0.03,Completed
3271,6,2024-11-07,Tundra,46150.05,,Completed
3272,18,2024-11-06,RAV4,32489.97,0.03,Completed
3273,14,2024-11-24,Tundra,41938.6,,Completed
3274,10,2024-11-01,Tacoma,30396.3,0.03,Completed
3275,5,2024-11-17,RAV4,31111.54,0.03,Pending
3276,7,2024-11-11,Corolla,23302.43,0.05,Cancelled
3277,7,2024-11-05,Tundra,48033.16,0.02,Pending
3278,15,2024-11-09,Camry,27813.01,0.02,Completed
3279,19,2024-11-11,Tundra,48864.17,0.05,Completed
3280,3,2024-11-18,Corolla,23094.91,0.05,Pending
3281,12,2024-11-21,Tacoma,32216.0,,Completed
3282,9,2024-11-01,Tundra,43134.49,0.03,Pending
3283,10,2024-11-07,Tundra,41740.26,0.03,Completed
3284,14,2024-11-18,RAV4,30718.31,0.03,Completed
3285,9,2024-11-16,Tundra,37516.48,0.02,Completed
3286,7,2024-11-12,Corolla,23384.84,0.03,Completed
3287,12,2024-11-10,RAV4,28633.67,0.05,Pending
3288,19,2024-11-26,Tundra,49868.47,0.03,Completed
3289,5,2024-11-02,Corolla,21985.45,,Completed
3290,15,2024-11-04,Highlander,43546.45,,Completed
3291,18,2024-11-20,Tundra,46674.9,0.03,Completed
3292,15,2024-11-21,Camry,29747.45,0.02,Pending
3293,8,2024-11-09,Tundra,37985.89,0.03,Pending
3294,13,2024-11-17,Corolla,24738.85,0.03,Cancelled
3295,20,2024-11-14,Camry,27352.5,0.03,Completed
3296,8,2024-11-27,Highlander,44565.75,0.05,Completed
3297,16,2024-11-02,Tacoma,38651.08,0.03,Pending
3298,15,2024-11-29,Highlander,37605.9,0.02,Completed
3299,12,2024-11-21,Highlander,41601.17,0.03,Completed
3300,1,2024-11-01,Tundra,45414.66,0.05,Completed
3301,4,2024-11-03,RAV4,32426.27,,Completed
3302,10,2024-11-01,Corolla,23095.82,,Completed
3303,7,2024-11-02,Tundra,37323.52,0.05,Cancelled
3304,7,2024-11-19,Camry,26561.89,0.02,Completed
3305,15,2024-11-10,Corolla,21501.91,0.05,Completed
3306,15,2024-11-04,Corolla,20734.29,0.03,Completed
3307,3,2024-11-22,Tacoma,35199.84,0.03,Completed
3308,11,2024-11-10,Highlander,35567.39,0.03,Cancelled
3309,4,2024-11-28,RAV4,33198.04,,Completed
3310,19,2024-11-26,RAV4,27705.51,0.03,Completed
3311,16,2024-11-12,Tacoma,33202.1,0.05,Completed
3312,3,2024-11-17,RAV4,31308.77,0.03,Pending
3313,10,2024-11-25,Corolla,22638.79,,Pending
3314,6,2024-11-15,Tacoma,37159.46,,Pending
3315,3,2024-11-24,Highlander,42199.12,0.02,Cancelled
3316,6,2024-11-22,Camry,25387.09,0.03,Completed
3317,4,2024-11-19,Tacoma,36470.52,0.05,Completed
3318,10,2024-11-27,Tundra,46826.43,0.05,Completed
3319,2,2024-11-26,RAV4,32689.96,0.05,Completed
3320,5,2024-11-24,Corolla,23446.97,0.05,Completed
3321,5,2024-11-09,Tacoma,35170.09,0.02,Completed
3322,3,2024-11-19,RAV4,32155.48,,Completed
3323,4,2024-11-28,Corolla,24822.64,,Completed
3324,11,2024-11-06,Camry,28571.47,0.05,Completed
3325,19,2024-11-24,Camry,26919.94,0.05,Completed
3326,15,2024-11-25,Tacoma,31901.88,0.05,Pending
3327,7,2024-11-05,Tacoma,31719.23,0.03,Completed
3328,8,2024-11-11,Highlander,39678.02,0.02,Completed
3329,9,2024-11-08,Camry,25794.65,0.02,Pending
3330,9,2024-11-17,Corolla,22165.74,0.03,Completed
3331,7,2024-11-18,Corolla,20814.26,0.02,Pending
3332,20,2024-11-24,Tundra,46592.69,0.05,Completed
3333,15,2024-11-09,RAV4,27991.72,,Pending
3334,6,2024-11-21,Tundra,37662.46,0.03,Completed
3335,7,2024-11-18,Camry,25609.77,0.03,Pending
3336,6,2024-11-25,RAV4,28463.26,0.05,Pending
3337,17,2024-11-15,Camry,25704.91,0.02,Pending
3338,18,2024-11-02,Tacoma,36677.67,0.02,Completed
3339,11,2024-11-26,Tundra,39751.81,0.03,Completed
3340,15,2024-11-20,Tundra,42350.55,0.02,Completed
3341,2,2024-11-30,Tundra,39404.29,,Completed
3342,12,2024-11-27,Camry,26668.43,0.03,Completed
3343,18,2024-11-14,RAV4,29546.54,0.03,Completed
3344,2,2024-11-23,Corolla,20256.45,0.02,Completed
3345,8,2024-11-11,Highlander,39798.2,0.05,Completed
3346,16,2024-11-03,Tacoma,33010.18,0.03,Cancelled
3347,14,2024-11-01,Tacoma,38957.07,,Completed
3348,11,2024-11-02,RAV4,29557.35,0.02,Completed
3349,7,2024-11-26,Highlander,42507.59,0.02,Completed
3350,7,2024-11-07,Corolla,20705.17,,Completed
3351,17,2024-11-22,Tundra,42866.71,0.03,Cancelled
3352,1,2024-11-17,Corolla,22765.58,,Completed
3353,13,2024-11-15,Camry,27959.78,0.02,Completed
3354,9,2024-11-08,Camry,28067.79,0.05,Pending
3355,15,2024-11-16,RAV4,34103.87,0.02,Completed
3356,10,2024-11-23,Corolla,24512.11,,Cancelled
3357,3,2024-11-12,Highlander,36282.93,0.02,Completed
3358,7,2024-11-05,Tundra,39958.97,,Pending
3359,8,2024-11-04,RAV4,27154.84,,Completed
3360,1,2024-11-08,RAV4,30117.58,0.05,Completed
3361,4,2024-11-24,RAV4,28495.06,,Pending
3362,3,2024-11-24,Corolla,20998.17,0.05,Completed
3363,17,2024-11-01,Corolla,20788.41,,Completed
3364,10,2024-11-17,Tundra,40395.64,,Completed
3365,18,2024-11-21,Tundra,48763.42,0.05,Completed
3366,13,2024-11-12,Highlander,39668.19,0.05,Cancelled
3367,20,2024-11-01,Highlander,38805.97,0.03,Pending
3368,13,2024-11-25,Corolla,24408.87,0.03,Completed
3369,5,2024-11-19,Camry,26733.46,0.03,Pending
3370,1,2024-11-01,RAV4,31836.88,0.03,Cancelled
3371,5,2024-11-16,Tundra,47151.58,0.03,Pending
3372,16,2024-11-01,Camry,26597.64,,Completed
3373,20,2024-11-18,Tundra,41697.39,,Completed
3374,15,2024-11-12,Highlander,42409.43,0.03,Completed
3375,9,2024-11-20,Corolla,23240.94,,Completed
3376,4,2024-11-10,RAV4,33371.93,0.02,Completed
3377,8,2024-11-29,RAV4,27913.27,0.03,Completed
3378,14,2024-11-08,Corolla,22870.76,0.03,Pending
3379,11,2024-11-09,RAV4,32086.68,0.05,Completed
3380,10,2024-11-18,RAV4,28814.72,0.02,Completed
3381,8,2024-11-27,Tundra,36034.2,0.02,Pending
3382,20,2024-11-21,Camry,26484.46,0.02,Pending
3383,6,2024-11-07,Corolla,20278.32,0.03,Pending
3384,9,2024-11-07,Tundra,42642.1,0.05,Completed
3385,8,2024-11-04,Tacoma,34993.54,0.03,Completed
3386,6,2024-11-19,Camry,27435.22,0.02,Completed
3387,1,2024-11-24,Tacoma,37077.44,,Completed
3388,12,2024-11-06,RAV4,34194.72,,Completed
3389,11,2024-11-17,Camry,26170.11,,Pending
3390,16,2024-11-10,Tacoma,33050.66,0.02,Completed
3391,20,2024-11-01,Camry,28525.13,,Completed
3392,13,2024-11-08,Camry,27848.25,,Completed
3393,20,2024-11-11,RAV4,29955.86,0.02,Completed
3394,2,2024-11-08,RAV4,28777.86,0.02,Completed
3395,6,2024-11-12,Corolla,23725.81,,Completed
3396,13,2024-11-03,Camry,29891.45,,Completed
3397,2,2024-11-22,RAV4,30172.82,0.02,Cancelled
3398,12,2024-11-10,Tacoma,32944.74,0.02,Completed
3399,3,2024-11-22,Corolla,20937.44,0.05,Pending
3400,19,2024-11-25,Tacoma,31013.73,,Completed
3401,13,2024-11-30,RAV4,30759.83,0.05,Pending
3402,6,2024-11-14,Tacoma,39706.96,,Pending
3403,2,2024-11-26,Corolla,21003.76,0.03,Completed
3404,19,2024-11-26,Camry,27602.21,0.03,Cancelled
3405,9,2024-11-12,RAV4,33732.77,0.03,Completed
3406,19,2024-11-29,Corolla,21106.55,0.05,Cancelled
3407,19,2024-11-18,Tacoma,39195.72,,Completed
3408,2,2024-11-26,Corolla,23081.84,,Completed
3409,18,2024-11-01,Corolla,21514.82,0.03,Pending
3410,2,2024-11-11,Corolla,23465.11,0.03,Completed
3411,2,2024-11-27,Corolla,24601.84,0.05,Completed
3412,4,2024-11-13,Corolla,20873.39,0.05,Completed
3413,6,2024-11-03,Tundra,42436.85,,Completed
3414,12,2024-11-29,Highlander,37129.23,,Completed
3415,17,2024-11-14,RAV4,32657.87,0.05,Pending
3416,1,2024-11-11,Tundra,37674.62,0.05,Completed
3417,8,2024-11-29,RAV4,29899.74,0.02,Completed
3418,17,2024-11-07,RAV4,34493.81,,Completed
3419,9,2024-11-09,Tundra,38058.19,,Cancelled
3420,3,2024-11-30,Highlander,42515.46,0.05,Completed
3421,14,2024-11-21,RAV4,34602.53,0.03,Completed
3422,1,2024-11-05,Highlander,37432.65,0.05,Completed
3423,11,2024-11-03,Tacoma,33134.64,0.03,Completed
3424,11,2024-11-14,Tacoma,33856.67,,Pending
3425,13,2024-11-24,Tacoma,39215.11,0.05,Pending
3426,9,2024-11-17,Corolla,24879.19,0.03,Completed
3427,12,2024-11-04,RAV4,33527.12,0.03,Completed
3428,9,2024-11-14,RAV4,32367.43,,Cancelled
3429,14,2024-11-14,RAV4,33814.45,0.02,Completed
3430,1,2024-11-05,Highlander,37203.16,0.03,Completed
3431,5,2024-11-07,Camry,27080.26,0.05,Pending
3432,8,2024-11-13,Tacoma,32614.83,0.03,Completed
3433,1,2024-11-26,Tacoma,34639.0,0.03,Completed
3434,20,2024-11-13,RAV4,34217.28,0.03,Completed
3435,13,2024-11-15,Camry,26243.29,,Pending
3436,1,2024-11-14,RAV4,33277.6,,Pending
3437,18,2024-11-26,RAV4,28189.56,0.03,Completed
3438,1,2024-11-22,Highlander,43919.86,0.05,Pending
3439,1,2024-11-26,Corolla,22675.09,0.03,Completed
3440,14,2024-11-27,Corolla,23895.17,0.05,Completed
3441,4,2024-11-18,Camry,29026.8,0.05,Completed
3442,17,2024-11-24,Tundra,46289.15,0.03,Completed
3443,3,2024-11-19,Tacoma,39034.42,0.05,Pending
3444,4,2024-11-03,Tundra,40114.44,0.03,Completed
3445,11,2024-11-01,Camry,29229.1,0.05,Completed
3446,5,2024-11-25,Tacoma,34331.87,,Completed
3447,6,2024-11-09,Corolla,20226.14,0.03,Completed
3448,7,2024-11-26,Tacoma,31419.7,,Completed
3449,8,2024-11-22,Tundra,43013.13,0.03,Completed
3450,19,2024-11-15,Camry,27619.51,0.05,Completed
3451,10,2024-11-03,RAV4,28900.3,0.05,Completed
3452,18,2024-11-26,RAV4,34707.06,0.03,Completed
3453,6,2024-11-29,Highlander,38886.3,,Pending
3454,12,2024-11-25,Highlander,35444.11,0.03,Completed
3455,7,2024-11-13,Tacoma,32126.29,0.03,Completed
3456,11,2024-11-20,Corolla,21070.3,0.02,Pending
3457,17,2024-11-02,Tacoma,34963.55,,Completed
3458,7,2024-11-04,Tundra,41122.23,0.03,Completed
3459,15,2024-11-20,Camry,27612.95,0.03,Pending
3460,11,2024-11-14,Highlander,36494.42,,Completed
3461,12,2024-11-03,Highlander,37876.19,0.05,Completed
3462,10,2024-11-14,Tacoma,32126.77,0.03,Completed
3463,10,2024-11-18,Tacoma,32062.33,,Cancelled
3464,19,2024-11-03,Tacoma,31439.06,0.05,Completed
3465,20,2024-11-14,Camry,27402.15,0.03,Completed
3466,5,2024-11-21,Tundra,38213.27,0.02,Completed
3467,18,2024-11-21,Highlander,35137.63,0.03,Completed
3468,10,2024-11-27,RAV4,29151.54,0.05,Completed
3469,9,2024-11-14,Tacoma,30137.9,0.05,Completed
3470,7,2024-11-09,Highlander,38782.52,0.05,Completed
3471,2,2024-11-13,Camry,25691.5,,Pending
3472,20,2024-11-22,Tacoma,32727.25,0.05,Completed
3473,12,2024-11-29,Tundra,38308.03,0.05,Cancelled
3474,2,2024-11-28,Tacoma,35650.12,0.03,Completed
3475,19,2024-11-14,Highlander,44384.67,,Pending
3476,3,2024-11-10,Corolla,23156.58,,Completed
3477,19,2024-11-07,Tacoma,33189.24,0.05,Completed
3478,11,2024-11-07,Tundra,45766.9,0.02,Completed
3479,10,2024-11-29,RAV4,28519.5,0.05,Completed
3480,18,2024-11-25,Camry,25493.96,0.03,Completed
3481,7,2024-11-01,Corolla,21710.86,0.02,Pending
3482,18,2024-11-18,Tundra,47463.05,0.03,Completed
3483,9,2024-11-24,Camry,26486.79,,Completed
3484,3,2024-11-10,Corolla,23296.25,,Completed
3485,10,2024-11-28,RAV4,27903.86,0.02,Completed
3486,11,2024-11-14,Camry,25289.41,0.03,Completed
3487,15,2024-11-15,Camry,25320.51,0.02,Pending
3488,18,2024-11-16,RAV4,33297.73,0.05,Completed
3489,3,2024-11-03,RAV4,28660.27,0.05,Completed
3490,12,2024-11-21,Tacoma,32412.06,0.05,Pending
3491,10,2024-11-08,Corolla,22348.8,0.02,Completed
3492,12,2024-11-20,Camry,27330.76,0.02,Completed
3493,19,2024-11-11,Tacoma,36128.43,0.03,Completed
3494,14,2024-11-03,Tacoma,31548.78,0.02,Completed
3495,1,2024-11-11,Tacoma,30285.64,0.02,Completed
3496,1,2024-11-23,Tacoma,39669.81,0.02,Cancelled
3497,16,2024-11-24,Corolla,23387.9,0.02,Completed
3498,13,2024-11-08,Tacoma,31604.73,0.03,Completed
3499,2,2024-11-05,Tacoma,34542.66,0.03,Completed
